year,asylum region,origin region,refugees
2015,Northern Africa,Southern Europe,1.0
2015,Northern Africa,Central Asia,17.0
2015,Southern Europe,Eastern Africa,31688.0
2015,Southern Europe,Western Africa,40981.0
2015,Southern Europe,Caribbean,1124.0
2015,Southern Europe,Central America,270.0
2015,Southern Europe,South-eastern Asia,102.0
2015,Northern Europe,Caribbean,583.0
2015,Northern Europe,Melanesia,9.0
2015,Melanesia,Southern Asia,99.0
2015,Melanesia,Eastern Africa,9.0
2015,Melanesia,Western Africa,2.0
2015,Micronesia,Southern Asia,318.0
2015,Northern Europe,Australia and New Zealand,7.0
2015,Northern Europe,Southern Africa,295.0
2015,Northern Europe,Northern America,68.0
2015,Northern Europe,Polynesia,2.0
2015,Northern Europe,Western Europe,23.0
2015,Northern Europe,Northern Europe,56.0
2015,Western Africa,Central Asia,4.0
2015,Southern Europe,Northern America,3.0
2015,Southern Europe,Southern Africa,17.0
2015,Eastern Asia,Western Africa,58.0
2015,Eastern Asia,Northern Africa,48.0
2015,Eastern Asia,Northern Europe,2.0
2015,Eastern Asia,Eastern Europe,16.0
2015,Caribbean,Middle Africa,1.0
2015,Eastern Europe,Northern America,9.0
2015,South-eastern Asia,Southern Asia,6963.0
2015,South-eastern Asia,Eastern Asia,176.0
2015,South-eastern Asia,Middle Africa,52.0
2015,South-eastern Asia,Northern Africa,261.0
2015,South-eastern Asia,Eastern Africa,1491.0
2015,South-eastern Asia,Western Africa,65.0
2015,South-eastern Asia,Western Asia,2801.0
2015,South-eastern Asia,South-eastern Asia,196901.0
2015,Southern Asia,Middle Africa,49.0
2015,Southern Asia,Southern Europe,1.0
2015,Southern Asia,Eastern Asia,125098.0
2015,Southern Asia,Central Asia,19.0
2015,Western Asia,South America,2.0
2015,Southern Europe,Australia and New Zealand,1.0
2015,Southern Europe,Micronesia,2.0
2015,Eastern Asia,Eastern Asia,119.0
2015,Central Asia,Southern Asia,2991.0
2015,Central Asia,Eastern Asia,8.0
2015,Central Asia,Northern Africa,2.0
2015,Central Asia,Eastern Africa,1.0
2015,Central Asia,Western Asia,91.0
2015,Central Asia,Central Asia,57.0
2015,Central Asia,Eastern Europe,14.0
2015,Eastern Asia,Central Asia,10.0
2015,Eastern Asia,Southern Africa,1.0
2015,Central America,Middle Africa,122.0
2015,Central America,Southern Europe,14.0
2015,Central America,Eastern Asia,7.0
2015,Central America,South-eastern Asia,1.0
2015,Central America,Northern America,2.0
2015,Central America,Southern Africa,1.0
2015,Eastern Africa,Caribbean,2.0
2015,Western Africa,Eastern Europe,3.0
2015,Eastern Africa,South America,2.0
2015,South-eastern Asia,Melanesia,3.0
2015,South-eastern Asia,Eastern Europe,5.0
2015,Southern Africa,Eastern Europe,28.0
2015,Micronesia,Northern Africa,14.0
2015,Micronesia,Eastern Africa,61.0
2015,Micronesia,South-eastern Asia,7.0
2015,Micronesia,Western Asia,31.0
2015,Southern Asia,Eastern Europe,7.0
2015,Central America,Northern Europe,1.0
2015,Melanesia,South America,1.0
2015,Melanesia,South-eastern Asia,9368.0
2015,Melanesia,Western Asia,9.0
2015,Melanesia,Northern Africa,19.0
2015,Eastern Europe,Northern Europe,6.0
2015,Melanesia,Melanesia,3.0
2015,Southern Africa,Southern Asia,940.0
2015,Western Africa,Southern Europe,1.0
2015,South-eastern Asia,Central Asia,3.0
2015,Caribbean,Eastern Europe,2.0
2015,Eastern Africa,Northern America,1.0
2015,Eastern Europe,Polynesia,1.0
2015,Northern America,Polynesia,18.0
2015,Southern Africa,Caribbean,6.0
2015,Southern Africa,Southern Europe,6.0
2015,Southern Africa,South America,2.0
2015,Southern Africa,Eastern Asia,11.0
2015,Southern Africa,Northern Europe,9.0
2015,Southern Africa,Western Europe,2.0
2015,Southern Africa,Western Asia,118.0
2015,Southern Africa,Central Asia,6.0
2015,Southern Africa,South-eastern Asia,5.0
2015,Southern Africa,Australia and New Zealand,1.0
2015,Southern Africa,Melanesia,10.0
2015,Eastern Africa,Southern Europe,4.0
2015,Eastern Africa,Southern Africa,7.0
2016,Caribbean,Caribbean,646.0
2016,Southern Asia,Southern Asia,2446206.0
2016,Southern Asia,Western Asia,28880.0
2016,Middle Africa,Eastern Africa,292457.0
2016,Middle Africa,Middle Africa,515800.0
2016,Middle Africa,Western Africa,98591.0
2016,Middle Africa,Northern Africa,315168.0
2016,Middle Africa,Caribbean,1.0
2016,Middle Africa,Southern Africa,2.0
2016,Caribbean,Western Asia,107.0
2016,Southern Europe,Eastern Asia,258.0
2016,Southern Europe,Middle Africa,3110.0
2016,Southern Europe,Northern Africa,8810.0
2016,Southern Europe,Southern Asia,54187.0
2016,Southern Europe,Western Asia,48121.0
2016,Southern Europe,Southern Europe,40800.0
2016,Southern Europe,South America,939.0
2016,Southern Europe,Eastern Europe,5003.0
2016,Southern Europe,Central Asia,113.0
2016,Western Asia,Eastern Africa,294532.0
2016,Western Asia,Southern Asia,20760.0
2016,Western Asia,Western Asia,4856681.0
2016,Western Asia,Northern Africa,9231.0
2016,South America,Southern Asia,664.0
2016,South America,Middle Africa,2557.0
2016,South America,Southern Europe,224.0
2016,South America,Western Asia,4575.0
2016,South America,Eastern Africa,247.0
2016,South America,Western Africa,1169.0
2016,South America,Eastern Europe,326.0
2016,South America,South America,278795.0
2016,South America,Eastern Asia,8.0
2016,South America,Central America,106.0
2016,South America,Caribbean,1267.0
2016,South America,Northern Africa,168.0
2016,South America,Central Asia,26.0
2016,South America,South-eastern Asia,14.0
2016,South America,Northern America,6.0
2016,South America,Southern Africa,8.0
2016,Western Asia,Western Africa,217.0
2016,Western Asia,Middle Africa,353.0
2016,Western Asia,Central Asia,288.0
2016,Western Asia,Eastern Europe,1743.0
2016,Australia and New Zealand,Southern Asia,24821.0
2016,Australia and New Zealand,Middle Africa,112.0
2016,Australia and New Zealand,Southern Europe,85.0
2016,Australia and New Zealand,Western Asia,5868.0
2016,Australia and New Zealand,South America,181.0
2016,Australia and New Zealand,Eastern Africa,1883.0
2016,Australia and New Zealand,Western Africa,308.0
2016,Australia and New Zealand,Eastern Europe,130.0
2016,Australia and New Zealand,Southern Africa,49.0
2016,Australia and New Zealand,Eastern Asia,3096.0
2016,Australia and New Zealand,Caribbean,6.0
2016,Australia and New Zealand,Western Europe,8.0
2016,Australia and New Zealand,Northern Africa,2600.0
2016,Australia and New Zealand,Northern Europe,8.0
2016,Australia and New Zealand,Melanesia,858.0
2016,Australia and New Zealand,Central America,32.0
2016,Australia and New Zealand,South-eastern Asia,1134.0
2016,Australia and New Zealand,Central Asia,58.0
2016,Australia and New Zealand,Australia and New Zealand,17.0
2016,Australia and New Zealand,Polynesia,26.0
2016,Australia and New Zealand,Northern America,20.0
2016,Western Europe,Southern Asia,173725.0
2016,Western Europe,Middle Africa,35436.0
2016,Western Europe,Southern Europe,42781.0
2016,Western Europe,Western Asia,638804.0
2016,Western Europe,Eastern Africa,125208.0
2016,Western Europe,Western Africa,38242.0
2016,Western Europe,Eastern Europe,44633.0
2016,Western Europe,South America,1863.0
2016,Western Europe,Northern America,177.0
2016,Western Europe,Eastern Asia,12394.0
2016,Western Europe,Caribbean,4105.0
2016,Western Europe,Northern Africa,17561.0
2016,Western Europe,Northern Europe,111.0
2016,Western Europe,Central America,179.0
2016,Western Europe,South-eastern Asia,31527.0
2016,Western Europe,Central Asia,2664.0
2016,Western Europe,Southern Africa,83.0
2016,Eastern Africa,Middle Africa,435201.0
2016,Eastern Africa,Eastern Africa,1201182.0
2016,Eastern Africa,Western Africa,61.0
2016,Eastern Africa,Southern Asia,256.0
2016,Western Europe,Western Europe,53.0
2016,Western Africa,Eastern Africa,886.0
2016,Western Africa,Middle Africa,5547.0
2016,Western Africa,Western Africa,340302.0
2016,Western Africa,Western Asia,694.0
2016,Western Africa,Southern Asia,80.0
2016,Western Africa,Northern Africa,26414.0
2016,Southern Asia,Western Africa,9.0
2016,Southern Asia,South-eastern Asia,291937.0
2016,Southern Asia,Northern Africa,102.0
2016,Southern Asia,Eastern Africa,856.0
2016,Eastern Europe,Southern Asia,5081.0
2016,Eastern Europe,Western Asia,25218.0
2016,Eastern Europe,Eastern Africa,1464.0
2016,Eastern Europe,Eastern Europe,239237.0
2016,Eastern Europe,Western Africa,244.0
2016,Eastern Europe,Middle Africa,359.0
2016,Eastern Europe,Caribbean,356.0
2016,Eastern Europe,Northern Africa,406.0
2016,Eastern Europe,South-eastern Asia,276.0
2016,Eastern Europe,Southern Europe,97.0
2016,Caribbean,Eastern Asia,1.0
2016,Caribbean,Eastern Africa,30.0
2016,Caribbean,Southern Asia,95.0
2016,Caribbean,Western Africa,9.0
2016,Eastern Europe,Central Asia,835.0
2016,Southern Africa,Middle Africa,33717.0
2016,Southern Africa,Eastern Africa,60142.0
2016,Southern Africa,Northern Africa,142.0
2016,Southern Africa,Southern Africa,938.0
2016,Southern Africa,Western Africa,167.0
2016,Northern America,Southern Asia,40587.0
2016,Northern America,Middle Africa,10562.0
2016,Northern America,Southern Europe,4817.0
2016,Northern America,Western Asia,27309.0
2016,Northern America,South America,23511.0
2016,Northern America,Caribbean,31398.0
2016,Northern America,Eastern Africa,35716.0
2016,Northern America,Western Europe,145.0
2016,Northern America,Western Africa,18895.0
2016,Northern America,Eastern Europe,16887.0
2016,Northern America,Central America,46608.0
2016,Northern America,Southern Africa,889.0
2016,Northern America,Eastern Asia,81488.0
2016,Northern America,Northern Africa,16326.0
2016,Northern America,Northern Europe,490.0
2016,Northern America,Melanesia,382.0
2016,Northern America,South-eastern Asia,5626.0
2016,Northern America,Central Asia,3854.0
2016,Northern America,Micronesia,4.0
2016,Northern America,Northern America,95.0
2016,Eastern Asia,Southern Asia,491.0
2016,Eastern Asia,Middle Africa,100.0
2016,Eastern Asia,Western Africa,62.0
2016,Eastern Asia,Western Asia,1071.0
2016,Eastern Asia,Eastern Africa,338.0
2016,Eastern Asia,South-eastern Asia,319184.0
2016,Western Africa,South-eastern Asia,8.0
2016,Middle Africa,Southern Asia,4.0
2016,Middle Africa,South-eastern Asia,2.0
2016,Middle Africa,Western Asia,59.0
2016,Central America,Southern Asia,86.0
2016,Central America,Western Asia,97.0
2016,Central America,Eastern Europe,82.0
2016,Central America,South America,18891.0
2016,Central America,Caribbean,1788.0
2016,Central America,Western Europe,1.0
2016,Central America,Eastern Africa,37.0
2016,Central America,Central America,7197.0
2016,Central America,Western Africa,76.0
2016,Central America,Northern Africa,13.0
2016,Central America,Central Asia,1.0
2016,Caribbean,Northern Africa,160.0
2016,Caribbean,Central America,9.0
2016,Western Asia,Southern Europe,86.0
2016,Western Asia,Eastern Asia,37.0
2016,Western Asia,Caribbean,2.0
2016,Western Asia,South-eastern Asia,36.0
2016,Eastern Europe,Eastern Asia,147.0
2016,Eastern Europe,South America,11.0
2016,Eastern Europe,Southern Africa,3.0
2016,Western Europe,Australia and New Zealand,12.0
2016,Western Europe,Melanesia,3.0
2016,Western Europe,Polynesia,2.0
2016,Eastern Africa,Western Asia,13805.0
2016,Eastern Africa,South-eastern Asia,3.0
2016,Eastern Africa,Northern Africa,45428.0
2016,Northern Europe,Southern Asia,78525.0
2016,Northern Europe,Middle Africa,4758.0
2016,Northern Europe,Southern Europe,6202.0
2016,Northern Europe,Western Asia,182861.0
2016,Northern Europe,Eastern Africa,119247.0
2016,Northern Europe,Western Africa,7061.0
2016,Northern Europe,Eastern Europe,7986.0
2016,Northern Europe,Eastern Asia,3968.0
2016,Northern Europe,Northern Africa,14589.0
2016,Northern Europe,Central America,233.0
2016,Northern Europe,Central Asia,2136.0
2016,Northern Europe,South-eastern Asia,2338.0
2016,Northern Europe,South America,359.0
2016,Caribbean,South America,21.0
2016,Caribbean,Eastern Europe,3.0
2016,Northern Africa,Southern Asia,38.0
2016,Northern Africa,Eastern Africa,114062.0
2016,Northern Africa,Middle Africa,10815.0
2016,Northern Africa,Western Africa,655.0
2016,Northern Africa,Northern Africa,104587.0
2016,Northern Africa,Western Asia,214050.0
2016,Northern Africa,South-eastern Asia,3.0
2016,Northern Africa,Eastern Europe,16.0
2016,Northern Africa,Southern Europe,2.0
2016,Northern Africa,Central Asia,17.0
2016,Southern Europe,Eastern Africa,30885.0
2016,Southern Europe,Western Africa,55734.0
2016,Southern Europe,Caribbean,1145.0
2016,Southern Europe,Central America,420.0
2016,Southern Europe,South-eastern Asia,116.0
2016,Eastern Africa,Caribbean,4.0
2016,Northern Europe,Caribbean,612.0
2016,Northern Europe,Melanesia,10.0
2016,Northern Europe,Northern America,77.0
2016,Melanesia,Southern Asia,120.0
2016,Melanesia,Eastern Africa,12.0
2016,Melanesia,Western Africa,2.0
2016,Micronesia,Southern Asia,319.0
2016,Northern Europe,Australia and New Zealand,9.0
2016,Northern Europe,Southern Africa,328.0
2016,Northern Europe,Polynesia,2.0
2016,Northern Europe,Western Europe,17.0
2016,Northern Europe,Northern Europe,29.0
2016,Western Africa,Central Asia,11.0
2016,Southern Europe,Northern America,7.0
2016,Southern Europe,Southern Africa,19.0
2016,Eastern Asia,Northern Africa,53.0
2016,Eastern Asia,Northern Europe,2.0
2016,Eastern Asia,Eastern Europe,23.0
2016,Eastern Europe,Northern America,7.0
2016,South-eastern Asia,Southern Asia,9739.0
2016,South-eastern Asia,Western Asia,3124.0
2016,South-eastern Asia,Eastern Asia,202.0
2016,South-eastern Asia,Middle Africa,43.0
2016,South-eastern Asia,Northern Africa,305.0
2016,South-eastern Asia,Eastern Africa,1611.0
2016,South-eastern Asia,Western Africa,73.0
2016,South-eastern Asia,South-eastern Asia,191894.0
2016,Southern Asia,Middle Africa,56.0
2016,Southern Asia,Southern Europe,1.0
2016,Southern Asia,Eastern Asia,123607.0
2016,Southern Asia,Central Asia,14.0
2016,Western Asia,South America,2.0
2016,Southern Europe,Australia and New Zealand,1.0
2016,Southern Europe,Micronesia,2.0
2016,Eastern Asia,Eastern Asia,107.0
2016,Central Asia,Southern Asia,3611.0
2016,Central Asia,Eastern Asia,6.0
2016,Central Asia,Northern Africa,2.0
2016,Central Asia,Eastern Africa,1.0
2016,Central Asia,Western Asia,98.0
2016,Central Asia,Central Asia,40.0
2016,Eastern Africa,Eastern Asia,3.0
2016,Central Asia,Eastern Europe,17.0
2016,Eastern Asia,Central Asia,13.0
2016,Eastern Asia,Southern Africa,1.0
2016,Northern Africa,Eastern Asia,1.0
2016,Central America,Middle Africa,125.0
2016,Central America,Southern Europe,18.0
2016,Central America,Eastern Asia,7.0
2016,Central America,South-eastern Asia,1.0
2016,Central America,Northern America,2.0
2016,Central America,Southern Africa,1.0
2016,Western Africa,Eastern Europe,3.0
2016,Eastern Africa,South America,2.0
2016,South-eastern Asia,Melanesia,1.0
2016,South-eastern Asia,Eastern Europe,10.0
2016,South-eastern Asia,Northern America,1.0
2016,Southern Africa,Eastern Europe,23.0
2016,Micronesia,Northern Africa,14.0
2016,Micronesia,Eastern Africa,62.0
2016,Micronesia,South-eastern Asia,7.0
2016,Micronesia,Western Asia,31.0
2016,Southern Asia,Eastern Europe,7.0
2016,Central America,Northern Europe,1.0
2016,South America,Western Europe,2.0
2016,Melanesia,South America,1.0
2016,Melanesia,South-eastern Asia,9368.0
2016,Melanesia,Western Asia,10.0
2016,Melanesia,Northern Africa,19.0
2016,Eastern Europe,Northern Europe,10.0
2016,Eastern Africa,Northern America,3.0
2016,Southern Africa,Southern Asia,377.0
2016,Western Africa,Southern Europe,1.0
2016,South-eastern Asia,Central Asia,1.0
2016,Eastern Europe,Polynesia,1.0
2016,South America,Northern Europe,6.0
2016,Northern America,Australia and New Zealand,3.0
2016,Northern America,Polynesia,19.0
2016,Polynesia,Southern Asia,3.0
2016,Southern Africa,Caribbean,5.0
2016,Southern Africa,Southern Europe,3.0
2016,Southern Africa,Eastern Asia,8.0
2016,Southern Africa,South America,1.0
2016,Southern Africa,Northern Europe,10.0
2016,Southern Africa,Western Europe,1.0
2016,Southern Africa,Western Asia,113.0
2016,Southern Africa,Central Asia,4.0
2016,Southern Africa,South-eastern Asia,3.0
2016,Southern Africa,Australia and New Zealand,1.0
2016,Southern Africa,Melanesia,8.0
2016,Eastern Africa,Southern Europe,2.0
2016,Eastern Africa,Southern Africa,8.0
2017,Southern Asia,Southern Asia,2497887.0
2017,Middle Africa,Eastern Africa,276015.0
2017,Middle Africa,Middle Africa,596812.0
2017,Middle Africa,Western Africa,96970.0
2017,Middle Africa,Northern Africa,325432.0
2017,Southern Europe,Eastern Asia,275.0
2017,Southern Europe,Southern Asia,52155.0
2017,Southern Europe,Southern Europe,36961.0
2017,Southern Europe,Western Asia,49097.0
2017,Western Asia,Southern Asia,23993.0
2017,Western Asia,Eastern Africa,289694.0
2017,Western Asia,Western Asia,5472077.0
2017,Western Asia,Northern Africa,8245.0
2017,South America,Southern Asia,835.0
2017,South America,Middle Africa,2637.0
2017,South America,Southern Europe,232.0
2017,South America,Western Asia,5093.0
2017,South America,South America,175277.0
2017,South America,Western Africa,1166.0
2017,South America,Central America,103.0
2017,South America,Caribbean,1569.0
2017,South America,Northern Africa,164.0
2017,South America,Central Asia,18.0
2017,South America,Eastern Europe,350.0
2017,South America,Eastern Africa,223.0
